PIN,State_id,City_id
742168,14,710
412406,5,55
609401,7,706
628712,7,413
829123,13,518
385520,65,818
212208,98,814
607103,7,277
501401,144,508
689674,17,537
816102,13,777
422622,5,753
123501,10,107
636013,7,283
577551,6,876
494334,18,690
383250,65,827
795149,21,900
711108,14,27
743233,14,240
721306,14,842
445306,5,403
586109,6,870
570003,6,886
752079,15,640
391330,65,46
403710,4,816
678545,17,295
515872,8,845
401403,5,56
229209,98,618
450001,20,153
482001,20,155
636305,7,283
689621,17,537
524407,8,272
415403,5,409
322219,2,342
761012,15,176
415013,5,86
365555,65,452
472246,20,151
477332,20,377
145001,9,803
821112,11,432
641001,7,276
627862,7,285
679338,17,540
735212,14,840
743354,14,239
201010,98,120
844111,11,433
136026,10,443
682511,17,293
831002,13,831
242221,98,566
591247,6,865
412202,5,55
361010,65,456
396475,65,824
224118,98,553
686123,17,297
614703,7,503
503206,144,511
524301,8,272
523190,8,848
797105,22,924
686146,17,297
382433,65,455
277207,98,205
133005,10,58
343001,2,351
604210,7,490
783345,16,861
231211,98,500
587206,6,864
491771,18,684
691556,17,537
577430,6,889
443402,5,404
124111,10,237
635702,7,287
682013,17,293
534145,8,849
281201,98,564
577168,6,872
515741,8,845
285205,98,441
854114,11,450
325218,2,363
505327,144,513
695123,17,535
734105,14,839
284123,98,548
636119,7,283
502296,144,906
591101,6,865
362620,65,826
798621,22,927
241202,98,609
560091,6,868
518124,8,256
700022,14,63
754202,15,121
758020,15,633
421204,5,56
802214,11,432
606709,7,286
678014,17,295
784102,16,863
495004,18,686
413306,5,389
803118,11,438
794102,23,911
583217,6,866
492006,18,533
110091,1,16
604001,7,490
686010,17,297
741156,14,420
394105,65,454
210129,98,528
272148,98,655
143002,9,680
442301,5,405
274001,98,523
274207,98,594
590019,6,865
781329,16,850
734427,14,839
843103,11,5
133205,10,58
311024,2,361
608102,7,277
581186,6,892
425428,5,385
847231,11,8
341501,2,346
322204,2,342
764001,15,635
388345,65,817
143601,9,813
621207,7,416
563124,6,873
723127,14,843
497117,18,837
759105,15,137
484120,20,338
676553,17,540
531133,8,266
242401,98,566
797118,22,922
610101,7,706
735303,14,419
395006,65,454
824202,11,477
848211,11,570
494331,18,832
136135,10,74
385110,65,818
394246,65,454
845301,11,491
643216,7,280
415715,5,86
622515,7,411
686601,17,297
575030,6,875
523331,8,848
393135,65,823
222133,98,167
244102,98,573
121003,10,10
327031,2,364
342310,2,352
796091,25,916
670104,17,298
570026,6,886
517277,8,846
416013,5,391
444403,5,401
273163,98,238
226023,98,563
811107,11,229
562119,6,868
581332,6,892
402307,5,78
141010,9,24
307030,2,351
625001,7,50
679551,17,295
781102,16,858
517350,8,846
143304,9,813
127310,10,444
506332,144,514
688003,17,538
787110,16,181
387110,65,820
805125,11,522
305925,2,365
495223,18,686
586202,6,870
722135,14,185
415705,5,383
201301,98,610
324006,2,347
637410,7,283
600062,7,703
678552,17,295
535592,8,265
767068,15,210
281123,98,564
464672,20,334
148001,9,811
841405,11,612
313702,2,53
583134,6,866
800024,11,4
306105,2,345
530028,8,266
396126,65,459
212641,98,558
209869,98,251
465677,20,373
486005,20,374
600074,7,279
786151,16,195
271504,98,615
231303,98,500
628503,7,413
504201,144,512
680013,17,539
530051,8,266
411047,5,55
271402,98,559
851134,11,521
606702,7,286
686673,17,293
560066,6,867
788733,16,860
522112,8,270
497001,18,837
754222,15,636
273303,98,648
638004,7,903
835212,13,780
224229,98,245
140301,9,75
700113,14,240
847428,11,7
841235,11,489
132145,10,667
601101,7,703
670582,17,298
532425,8,244
793001,23,908
612204,7,415
305404,2,365
620012,7,416
721439,14,424
814155,13,769
425103,5,387
140603,9,75
344701,2,362
785666,16,117
450221,20,332
638153,7,903
628005,7,413
627112,7,285
500095,144,508
815359,13,772
391350,65,46
273402,98,238
342037,2,66
629602,7,904
614404,7,503
388235,65,820
231219,98,579
689581,17,537
781122,16,858
713131,14,161
484552,20,449
804408,11,788
612801,7,503
522102,8,270
131402,10,72
642123,7,276
712310,14,162
759020,15,174
846001,11,7
500007,144,508
686511,17,537
571441,6,871
759128,15,137
202130,98,142
534427,8,849
146105,9,804
799251,26,934
571438,6,885
521107,8,269
826001,13,764
221108,98,569
144531,9,804
813212,11,442
307027,2,341
626132,7,288
502276,144,906
686531,17,297
785640,16,119
516213,8,274
523170,8,848
495687,18,687
431746,5,399
416309,5,409
624201,7,278
736201,14,840
768001,15,136
643239,7,280
506244,144,514
782485,16,859
835206,13,770
382165,65,822
248171,59,25
632104,7,287
632602,7,287
560046,6,867
533434,8,847
389390,65,825
210301,98,589
230136,98,126
796004,25,914
505445,144,513
621709,7,902
635301,7,410
609102,7,706
532123,8,244
422206,5,384
285001,98,441
221010,98,569
487001,20,371
249204,59,25
637211,7,670
305004,2,365
612904,7,902
500084,144,507
713370,14,161
262725,98,549
243638,98,474
274703,98,523
275203,98,425
486556,20,374
125103,10,728
639117,7,705
577175,6,872
577423,6,889
721160,14,842
442903,5,408
364210,65,40
273002,98,238
140501,9,75
247656,59,62
209305,98,583
609703,7,706
671326,17,300
689611,17,537
586119,6,870
741103,14,420
464334,20,331
585327,6,869
515731,8,845
516359,8,274
495442,18,686
680544,17,539
572128,6,890
415106,5,86
364470,65,461
403602,4,816
285205,98,529
261303,98,567
232102,98,569
480441,20,198
673611,17,541
712708,14,162
742304,14,710
769015,15,643
444711,5,402
485881,20,200
600085,7,22
504206,144,512
561203,6,868
517501,8,846
700052,14,63
416510,5,233
813209,11,442
209801,98,251
141122,9,24
700075,14,63
232106,98,534
641605,7,276
670310,17,298
733143,14,841
735222,14,840
231313,98,500
305623,2,365
641041,7,276
400026,5,15
323601,2,359
607201,7,416
680003,17,539
784172,16,863
766002,15,234
457331,20,369
143504,9,680
802313,11,786
841507,11,489
622505,7,411
637304,7,283
690572,17,538
763002,15,635
572105,6,890
783375,16,861
415511,5,86
314031,2,354
587113,6,864
382415,65,37
230404,98,126
484771,20,335
312201,2,358
835235,13,773
635124,7,698
627009,7,285
688534,17,538
695588,17,535
785009,16,117
465697,20,373
312606,2,358
673314,17,540
767038,15,210
400704,5,78
221009,98,534
208023,98,583
249194,59,799
812004,11,442
603101,7,279
711224,14,27
246763,98,478
226008,98,563
571109,6,871
785105,16,117
535124,8,265
140125,9,809
636705,7,410
500085,144,508
506015,144,514
787057,16,181
517403,8,846
532445,8,244
413107,5,389
224234,98,487
841410,11,663
636904,7,410
500060,144,508
444809,5,402
110052,1,16
825418,13,768
441222,5,408
416608,5,233
391101,65,46
332714,2,213
754141,15,630
391740,65,46
144214,9,804
249130,59,797
509353,144,506
582115,6,878
721645,14,424
362269,65,464
623608,7,282
632519,7,287
388340,65,817
530048,8,266
431150,5,392
110040,1,16
686103,17,297
591340,6,865
560069,6,867
583285,6,884
721449,14,424
756131,15,626
388121,65,817
603204,7,279
577201,6,889
521215,8,269
496111,18,688
422221,5,384
471501,20,336
621729,7,902
695581,17,535
577557,6,874
828303,13,518
394641,65,454
393041,65,46
224122,98,245
852213,11,789
123501,10,734
342314,2,66
624712,7,278
613007,7,415
613704,7,503
503309,144,511
533215,8,847
431004,5,392
470441,20,148
152118,9,802
509401,144,506
502291,144,906
576282,6,891
521263,8,269
532127,8,265
534311,8,849
431102,5,392
638007,7,903
614805,7,411
500022,144,508
788163,16,857
515867,8,845
205001,98,576
321204,2,232
140413,9,75
841404,11,489
621802,7,902
743223,14,240
761045,15,176
394221,65,454
403402,4,815
783127,16,853
494777,18,690
761118,15,176
689123,17,537
424104,5,387
273412,98,238
311804,2,361
389370,65,825
637407,7,283
458228,20,370
562107,6,867
770024,15,643
431721,5,399
385120,65,818
470124,20,148
854303,11,666
625107,7,50
580002,6,877
431519,5,396
412411,5,55
323303,2,358
643103,7,280
628722,7,413
606115,7,490
384012,65,822
223223,98,106
143411,9,813
629403,7,904
785680,16,119
831012,13,831
682305,17,293
679328,17,540
824232,11,788
323616,2,359
682501,17,293
670018,17,298
581207,6,877
583278,6,884
786103,16,854
535240,8,265
721147,14,842
431124,5,396
690104,17,538
670632,17,298
785622,16,856
518222,8,256
403715,4,816
144602,9,805
844121,11,433
799281,26,934
505425,144,513
678555,17,295
431513,5,395
454775,20,49
246471,59,796
627603,7,285
680670,17,539
743127,14,240
413404,5,389
228131,98,431
800021,11,4
624622,7,276
689664,17,537
389160,65,501
638452,7,903
632101,7,287
782435,16,859
752089,15,640
464551,20,334
148024,9,800
600078,7,22
571128,6,886
365550,65,452
272171,98,532
247129,98,580
134204,10,58
303106,2,32
628204,7,413
829113,13,518
284123,98,529
244414,98,573
851210,11,521
502306,144,906
783323,16,853
229410,98,126
636003,7,283
424202,5,387
125011,10,445
629154,7,904
635101,7,698
605106,7,490
563160,6,883
581362,6,892
534281,8,849
431537,5,394
144302,9,531
686518,17,297
521180,8,269
524228,8,272
495454,18,714
416144,5,391
412104,5,55
480109,20,160
824116,11,477
614019,7,503
695508,17,535
585313,6,879
146115,9,804
124505,10,475
712615,14,162
413504,5,398
394163,65,454
227814,98,431
686571,17,297
673636,17,540
411027,5,55
412109,5,55
412801,5,86
388355,65,817
134107,10,98
509338,144,506
574244,6,891
521326,8,269
412207,5,55
388255,65,820
140113,9,810
523346,8,848
713171,14,161
825403,13,762
416709,5,383
321642,2,232
678688,17,295
680733,17,539
575010,6,875
441207,5,408
384260,65,453
845424,11,491
124513,10,237
796001,25,914
625582,7,463
585224,6,893
271319,98,559
847123,11,7
848205,11,7
852139,11,792
591214,6,865
581102,6,881
533288,8,847
535250,8,265
713516,14,161
250615,98,133
142024,9,24
583121,6,866
534218,8,849
273158,98,238
142049,9,807
303008,2,32
623515,7,282
631052,7,287
572221,6,890
581322,6,892
518217,8,256
387115,65,820
600049,7,703
713101,14,161
814165,13,769
441106,5,68
224190,98,245
802102,11,227
638151,7,705
614401,7,415
507113,144,515
584127,6,887
577453,6,889
788723,16,860
533444,8,847
700123,14,240
392025,65,823
600072,7,703
795122,21,898
531060,8,266
734314,14,839
471516,20,336
577145,6,872
491225,18,684
276405,98,106
811308,11,439
604306,7,490
580009,6,877
835204,13,33
304502,2,340
562129,6,868
444407,5,400
283204,98,436
456441,20,144
140506,9,761
608703,7,277
580032,6,877
396450,65,824
143534,9,803
843113,11,5
313325,2,343
679511,17,295
713360,14,161
832304,13,766
222001,98,167
209205,98,660
799003,26,936
795134,21,894
522258,8,270
523165,8,848
411042,5,55
416304,5,409
271871,98,707
804418,11,788
625519,7,463
742138,14,710
494552,18,834
828135,13,764
224171,98,487
127032,10,444
626102,7,288
563127,6,883
383245,65,827
144024,9,531
560036,6,867
722165,14,185
828112,13,764
754111,15,630
758043,15,633
425508,5,387
643206,7,280
831003,13,766
261001,98,567
801103,11,4
843360,11,600
574107,6,875
584167,6,887
814157,13,763
622412,7,411
577597,6,874
522019,8,270
757017,15,638
389350,65,825
151509,9,681
802210,11,786
799289,26,933
571428,6,885
535217,8,265
742201,14,710
492011,18,533
623711,7,282
605803,7,490
825323,13,774
382170,65,822
686663,17,293
523263,8,848
416402,5,409
442306,5,405
814102,13,769
246155,59,435
497235,18,837
221308,98,621
642113,7,276
574240,6,875
713141,14,161
233304,98,425
517423,8,846
743701,14,240
384225,65,453
224161,98,487
273017,98,238
462020,20,149
453220,20,23
485778,20,200
143606,9,680
614723,7,415
416613,5,233
230302,98,126
560076,6,867
785112,16,117
522658,8,270
756138,15,626
627102,7,285
530041,8,266
423205,5,384
390014,65,46
272153,98,655
843320,11,600
423303,5,384
391320,65,46
591237,6,865
768104,15,625
423401,5,384
363670,65,461
760003,15,176
204101,98,440
313015,2,53
621104,7,416
574118,6,891
517325,8,846
523185,8,848
411062,5,55
263637,59,246
523326,8,848
110001,1,16
614716,7,503
577501,6,876
413228,5,389
251003,98,91
841501,11,612
341302,2,346
517247,8,846
281206,98,564
636106,7,283
410501,5,55
804404,11,437
841214,11,663
110096,1,16
695133,17,535
713423,14,161
442606,5,408
384245,65,453
801306,11,438
788115,16,851
251305,98,91
304804,2,340
591307,6,865
712104,14,162
392040,65,89
224151,98,245
573121,6,880
743293,14,240
212665,98,558
577219,6,876
277202,98,205
284201,98,529
230502,98,126
151501,9,806
686541,17,297
570016,6,886
835101,13,33
203141,98,231
636808,7,410
144417,9,812
335001,2,353
571405,6,885
756134,15,173
441204,5,68
210428,98,589
676105,17,540
441302,5,68
211014,98,814
457550,20,369
600118,7,22
686611,17,297
676301,17,540
796101,25,916
628619,7,413
531163,8,266
639107,7,705
627424,7,285
695007,17,535
413513,5,397
261501,98,549
251203,98,91
591111,6,865
786010,16,854
721303,14,842
484113,20,329
607402,7,277
641605,7,903
521102,8,269
757087,15,638
691305,17,536
786614,16,854
534437,8,849
431741,5,399
273157,98,648
276405,98,94
262533,59,795
799266,26,933
796190,25,914
577527,6,874
524404,8,272
754212,15,636
508234,144,509
495692,18,687
756001,15,173
854104,11,450
695611,17,535
333024,2,349
781319,16,850
533577,8,847
733132,14,844
482021,20,155
321023,2,232
683543,17,293
560099,6,867
722102,14,185
249401,59,62
249165,59,799
626142,7,288
685507,17,296
516218,8,274
530018,8,266
700012,14,63
421101,5,56
209622,98,661
222201,98,167
473222,20,146
636451,7,283
628211,7,413
609502,7,503
502130,144,906
563120,6,883
210207,98,528
502228,144,906
795116,21,114
622004,7,411
628901,7,413
500002,144,508
586212,6,870
711201,14,27
844506,11,433
500100,144,508
781026,16,858
517584,8,846
143416,9,680
632008,7,287
822117,13,596
261201,98,567
425108,5,387
502286,144,906
431144,5,396
422201,5,384
403720,4,816
143505,9,803
273407,98,238
212217,98,572
603310,7,279
522034,8,270
721167,14,424
389365,65,825
391121,65,46
273308,98,648
470772,20,154
679580,17,540
383421,65,827
277124,98,205
222113,98,167
636139,7,283
670101,17,298
560056,6,867
585104,6,879
781309,16,850
756118,15,626
758023,15,633
442707,5,382
263652,59,246
500017,144,508
522414,8,270
847302,11,7
802217,11,432
560079,6,867
570006,6,886
226018,98,563
141205,9,24
110035,1,16
160001,52,678
144102,9,531
421501,5,56
637201,7,670
534002,8,849
491001,18,684
400706,5,56
847211,11,8
639004,7,705
577433,6,889
533255,8,847
829101,13,771
444804,5,402
442908,5,408
441214,5,68
224161,98,245
227405,98,431
803115,11,438
781381,16,858
522341,8,270
496116,18,688
470227,20,148
523180,8,848
497447,18,752
814114,13,763
757024,15,638
248015,59,25
574260,6,875
811211,11,442
621719,7,902
685620,17,296
591227,6,865
581115,6,881
784144,16,852
521331,8,269
757047,15,638
412212,5,55
388335,65,817
324001,2,347
509235,144,506
686143,17,297
262553,59,795
533401,8,847
796014,25,914
670592,17,298
585237,6,893
522268,8,270
144409,9,531
140701,9,761
624211,7,278
505405,144,513
679554,17,295
521185,8,269
713403,14,161
431107,5,392
210204,98,584
201103,98,120
845457,11,491
629851,7,904
606301,7,490
500090,144,508
500074,144,507
781344,16,184
805128,11,522
735232,14,840
828301,13,764
754205,15,121
247665,98,580
305628,2,365
583114,6,866
713204,14,161
388245,65,820
801501,11,4
841443,11,663
302004,2,32
331026,2,349
626205,7,288
683513,17,293
686604,17,297
841438,11,612
804421,11,788
584170,6,887
535280,8,265
416515,5,233
413004,5,389
272181,98,532
207302,98,222
136021,10,443
610204,7,706
143114,9,680
314011,2,354
326513,2,350
689548,17,537
147105,9,761
794001,23,912
786189,16,854
476444,20,159
784112,16,863
722178,14,185
713519,14,185
482011,20,155
312601,2,358
641665,7,276
683520,17,293
403106,4,816
277504,98,205
225205,98,553
620022,7,416
679501,17,295
572168,6,890
229302,98,618
843102,11,433
344706,2,362
534301,8,849
364521,65,452
391340,65,46
533431,8,847
521170,8,269
769005,15,643
413133,5,55
312206,2,358
621716,7,669
682023,17,293
136130,10,74
507118,144,515
577135,6,872
700133,14,240
803108,11,438
121013,10,10
625602,7,463
586129,6,870
788806,16,860
333701,2,349
622203,7,411
788734,16,857
515321,8,845
410216,5,78
380027,65,37
387120,65,820
394641,65,829
795112,21,898
689510,17,538
572138,6,890
784182,16,863
768215,15,631
442903,5,382
383260,65,827
224234,98,245
797108,22,929
581145,6,881
411022,5,55
403105,4,815
135021,10,733
604402,7,286
517506,8,846
711410,14,27
364465,65,461
845450,11,793
624304,7,278
603111,7,279
571478,6,885
110057,1,16
516233,8,274
700042,14,63
491888,18,685
414303,5,753
450445,20,332
135002,10,733
624702,7,278
614202,7,415
678502,17,295
148102,9,800
144029,9,531
686634,17,297
814101,13,765
425419,5,386
212213,98,814
140308,9,810
676102,17,540
585303,6,879
756084,15,173
401101,5,56
573214,6,880
523253,8,848
534324,8,849
388260,65,820
221709,98,205
246194,59,435
341506,2,346
506166,144,514
686020,17,297
756171,15,626
413581,5,397
415408,5,409
342012,2,66
625021,7,50
643236,7,280
575020,6,875
768031,15,625
845434,11,491
502301,144,906
785690,16,119
731244,14,186
416704,5,383
362230,65,826
501141,144,507
415506,5,86
465667,20,373
263150,59,798
847410,11,8
311605,2,361
630502,7,417
627852,7,285
581352,6,892
585214,6,893
781316,16,850
782142,16,183
734002,14,839
385515,65,818
403002,4,815
224205,98,487
251310,98,91
247666,59,62
673525,17,541
395001,65,454
143304,9,680
635111,7,698
686581,17,297
751009,15,634
389155,65,501
611110,7,706
614619,7,411
416003,5,391
799006,26,936
829118,13,778
400104,5,15
413112,5,389
388350,65,817
403705,4,816
631551,7,279
761108,15,176
508254,144,509
586205,6,870
524311,8,272
828125,13,764
761055,15,176
211004,98,814
683105,17,293
743603,14,239
493551,18,533
835214,13,33
770034,15,643
691557,17,536
587103,6,864
741166,14,420
825301,13,771
415305,5,409
380060,65,455
394110,65,454
484774,20,338
141015,9,24
638462,7,903
691504,17,536
711204,14,27
209733,98,664
843123,11,5
390004,65,46
630555,7,417
682315,17,293
670622,17,298
563117,6,883
766012,15,234
764021,15,635
415111,5,86
144402,9,805
821308,11,432
636109,7,283
630210,7,417
680584,17,539
785006,16,119
753007,15,121
431129,5,396
302019,2,32
610103,7,503
614016,7,503
635652,7,287
585290,6,893
457555,20,369
470119,20,148
800011,11,4
793104,23,908
509411,144,506
784529,16,852
533348,8,847
124103,10,475
360579,65,826
799212,26,936
521366,8,269
713433,14,161
735202,14,840
415023,5,86
795140,21,897
689541,17,537
574230,6,875
201015,98,120
132106,10,667
603403,7,279
581208,6,881
571253,6,882
460557,20,198
624005,7,278
733123,14,841
390019,65,46
243504,98,544
272151,98,532
312616,2,358
605302,7,490
782102,16,183
518003,8,256
743711,14,240
400061,5,15
247231,98,580
251320,98,91
486448,20,374
143202,9,680
600015,7,22
424207,5,387
485111,20,200
335039,2,353
673017,17,541
736159,14,419
380007,65,37
249131,59,799
360001,65,461
209217,98,583
121103,10,10
754006,15,121
388370,65,817
388421,65,820
284405,98,548
844101,11,433
410516,5,55
282002,98,109
229404,98,618
122004,10,44
606001,7,277
502321,144,906
517418,8,846
522663,8,270
516321,8,274
425201,5,387
813110,11,439
636811,7,410
421302,5,56
520015,8,269
224195,98,487
641021,7,276
505186,144,513
411037,5,55
385135,65,818
243633,98,474
212631,98,558
151002,9,681
246179,59,435
757100,15,638
451228,20,368
673631,17,541
680514,17,539
733142,14,844
560026,6,867
515414,8,845
762012,15,624
389380,65,825
132140,10,667
623701,7,282
743374,14,239
767048,15,210
847103,11,7
533308,8,847
711317,14,27
246724,98,478
271304,98,559
273012,98,238
140506,9,75
422002,5,384
484001,20,449
627351,7,285
700141,14,239
443002,5,404
365545,65,452
480441,20,160
121008,10,10
642103,7,276
614102,7,503
626112,7,288
576229,6,891
516203,8,274
413253,5,389
841204,11,663
683573,17,293
691574,17,536
676311,17,540
695040,17,535
583154,6,866
515341,8,845
247777,98,91
147007,9,761
613004,7,415
673004,17,541
573131,6,880
785609,16,856
531173,8,266
713151,14,161
734218,14,839
152124,9,201
799271,26,934
507161,144,515
515122,8,845
233231,98,425
244925,98,616
793101,23,910
629174,7,904
606208,7,490
577204,6,889
531027,8,266
752061,15,634
402209,5,78
444303,5,404
232111,98,534
229204,98,618
124108,10,475
321408,2,232
314406,2,354
503186,144,511
676510,17,540
689103,17,537
736146,14,419
387210,65,817
613203,7,415
571418,6,885
742148,14,710
413103,5,55
221103,98,569
144039,9,531
506201,144,514
690532,17,538
522502,8,270
532405,8,244
755015,15,629
752021,15,634
762107,15,632
387002,65,820
793021,23,908
689694,17,537
562162,6,868
783125,16,242
389175,65,501
393145,65,823
145029,9,756
690509,17,538
585210,6,879
758083,15,633
751002,15,634
764045,15,637
425113,5,387
140001,9,810
843146,11,5
304507,2,340
795118,21,896
495683,18,714
110013,1,16
303121,2,32
621011,7,416
574313,6,875
441207,5,382
691534,17,536
561206,6,873
534208,8,849
723213,14,843
231224,98,579
477333,20,333
608901,7,902
636202,7,283
734301,14,839
456222,20,144
151213,9,742
802112,11,227
134117,10,98
416407,5,409
230141,98,126
854311,11,784
322243,2,348
306709,2,345
678532,17,295
781036,16,858
700065,14,63
761025,15,176
751022,15,634
382010,65,455
210501,98,589
486889,20,339
600117,7,279
623525,7,282
392020,65,823
473332,20,378
854334,11,784
802207,11,786
609404,7,706
671316,17,300
678011,17,295
244302,98,573
246486,59,701
587312,6,864
786171,16,195
721658,14,424
481664,20,243
505498,144,513
411057,5,55
389140,65,501
396375,65,459
209749,98,661
797002,22,924
635805,7,287
671532,17,300
721635,14,424
424001,5,385
424119,5,387
416417,5,409
530008,8,266
534447,8,849
382355,65,455
628201,7,413
509358,144,506
502125,144,906
560109,6,867
785102,16,117
731221,14,186
732212,14,187
327801,2,364
641104,7,276
641602,7,276
678701,17,295
712416,14,162
752110,15,644
415607,5,383
842001,11,5
342027,2,66
504103,144,512
503002,144,511
202281,98,142
456665,20,144
141103,9,24
333029,2,349
332719,2,213
678595,17,295
695601,17,535
577537,6,874
384230,65,453
221405,98,569
464770,20,334
302039,2,32
591121,6,865
422304,5,384
127042,10,444
627414,7,285
560003,6,867
721137,14,424
805131,11,437
638110,7,903
622402,7,411
764059,15,641
413582,5,398
362030,65,464
273162,98,648
466331,20,330
504299,144,512
757077,15,638
441501,5,68
271002,98,559
274801,98,594
627759,7,285
494449,18,834
814141,13,765
638455,7,903
506342,144,514
788713,16,860
461001,20,446
345025,2,352
635104,7,698
679341,17,540
735209,14,840
131305,10,72
321028,2,232
314026,2,354
695017,17,535
722155,14,185
425503,5,387
228121,98,431
248122,59,25
523223,8,848
493229,18,533
825106,13,768
422012,5,384
242406,98,566
637407,7,670
688521,17,538
222128,98,167
249125,59,797
327021,2,364
524004,8,272
441111,5,68
203409,98,231
243701,98,251
465687,20,373
691013,17,536
383275,65,827
600012,7,22
283104,98,109
209210,98,660
678731,17,295
712612,14,162
411052,5,55
382463,65,37
365535,65,452
388265,65,820
271881,98,707
144521,9,804
160055,9,810
600035,7,22
503123,144,511
518466,8,256
518134,8,256
828115,13,764
431809,5,399
146110,9,804
799046,26,936
641655,7,276
604303,7,490
673661,17,541
383255,65,827
680617,17,539
586215,6,870
517194,8,846
713340,14,161
496223,18,751
829108,13,778
756051,15,173
306704,2,345
629204,7,904
614629,7,411
612101,7,415
795125,21,898
535270,8,265
431214,5,393
224117,98,487
516004,8,274
700002,14,63
814111,13,777
829131,13,778
759146,15,174
415617,5,383
226101,98,563
695143,17,535
516311,8,274
752031,15,634
272172,98,623
811302,11,4
583124,6,866
572201,6,890
581342,6,892
742181,14,710
431736,5,399
392150,65,454
475671,20,448
461668,20,446
322214,2,342
721127,14,842
403110,4,815
332027,2,213
641114,7,276
785602,16,856
754295,15,121
691003,17,536
516432,8,274
524321,8,272
721150,14,842
272161,98,532
682033,17,293
563130,6,883
784026,16,863
225405,98,553
609112,7,706
734012,14,839
232325,98,425
472339,20,151
142054,9,807
305009,2,365
307515,2,341
625104,7,50
562132,6,868
576232,6,891
855113,11,450
534165,8,849
743613,14,239
754026,15,121
416008,5,391
400051,5,15
431711,5,399
852109,11,792
301705,2,73
600019,7,703
524344,8,272
756181,15,626
415413,5,409
306422,2,345
624616,7,278
626122,7,288
571415,6,885
421506,5,56
160011,52,678
670602,17,298
788002,16,851
261206,98,567
475220,20,158
132037,10,95
643226,7,280
631204,7,703
689520,17,538
563121,6,873
788006,16,860
303326,2,356
638462,7,276
500012,144,508
678512,17,295
583101,6,866
535220,8,265
832301,13,766
741249,14,420
393155,65,823
143411,9,680
625562,7,463
224146,98,245
209739,98,661
271309,98,559
247343,98,580
151208,9,742
248005,59,25
759148,15,137
757014,15,638
444106,5,401
224195,98,245
250223,98,134
247661,59,62
263158,59,504
246442,59,796
533464,8,847
522409,8,270
209505,98,661
209738,98,664
613402,7,415
795124,21,894
686666,17,293
460001,20,198
854333,11,666
303803,2,32
521190,8,269
523112,8,848
360006,65,461
152002,9,201
140108,9,810
786181,16,195
400701,5,56
396445,65,824
623409,7,282
583235,6,884
388365,65,817
574220,6,875
497442,18,752
832105,13,766
415315,5,409
231001,98,500
400066,5,15
274182,98,523
462030,20,149
247772,98,91
576106,6,891
766032,15,234
414502,5,753
370015,65,821
392110,65,46
147203,9,801
841428,11,612
731201,14,186
384220,65,453
202125,98,142
756128,15,626
211009,98,814
847239,11,7
332603,2,213
690529,17,538
560016,6,867
517257,8,846
532402,8,244
431401,5,394
385510,65,818
305024,2,365
643007,7,280
516150,8,274
833103,13,781
761002,15,176
334022,2,360
425420,5,387
827302,13,764
625011,7,50
635808,7,287
561209,6,873
385130,65,818
334402,2,360
795003,21,114
736208,14,840
742407,14,710
764048,15,637
424308,5,385
360490,65,464
225122,98,553
637105,7,283
500070,144,508
723147,14,843
752069,15,640
389360,65,825
209402,98,583
144510,9,812
713214,14,161
388250,65,820
390009,65,46
851114,11,521
670675,17,298
691526,17,537
583227,6,878
833219,13,831
841434,11,489
110030,1,16
628702,7,413
764011,15,635
416520,5,233
384002,65,822
394651,65,454
243002,98,544
285127,98,441
143406,9,813
614711,7,706
515721,8,845
521132,8,269
144032,9,805
679521,17,295
768225,15,631
752017,15,644
431112,5,392
443304,5,404
606752,7,286
587156,6,864
743429,14,240
721253,14,842
631561,7,279
415501,5,86
263145,59,798
110018,1,16
343021,2,351
786158,16,195
414605,5,753
401106,5,56
322218,2,348
614713,7,503
784526,16,852
450991,20,332
341511,2,346
621218,7,902
624002,7,278
591310,6,865
581198,6,881
380022,65,37
250106,98,134
629101,7,904
535001,8,265
741123,14,420
721157,14,842
757037,15,638
363002,65,828
142060,9,201
673027,17,541
577125,6,872
736169,14,419
497225,18,837
768109,15,175
401501,5,56
456003,20,144
342007,2,66
794111,23,907
637410,7,670
585217,6,879
781029,16,858
507123,144,515
534238,8,849
444701,5,402
416525,5,233
481778,20,372
303003,2,32
829210,13,33
441912,5,406
416623,5,233
331802,2,357
632403,7,287
781374,16,184
764041,15,635
416807,5,233
799157,26,935
609205,7,706
636202,7,670
689113,17,537
533016,8,847
721429,14,424
500075,144,508
591224,6,865
441601,5,407
402302,5,78
314401,2,354
636401,7,283
493526,18,533
689573,17,538
521175,8,269
770014,15,643
382740,65,455
638661,7,903
460225,20,198
262543,59,795
630303,7,417
770037,15,643
464226,20,331
577550,6,872
143119,9,680
314021,2,354
342802,2,66
621217,7,416
688531,17,538
571314,6,886
787052,16,182
759118,15,137
441212,5,408
410221,5,78
382405,65,37
210209,98,584
226013,98,563
152101,9,808
796081,25,916
685590,17,296
680524,17,539
700095,14,63
768104,15,136
415116,5,86
246734,98,478
232101,98,534
487114,20,371
855115,11,731
638402,7,903
600064,7,279
680305,17,539
845414,11,491
328028,2,355
508224,144,509
680501,17,539
752120,15,644
392012,65,46
211019,98,814
226203,98,563
124401,10,237
332042,2,213
600041,7,279
577524,6,874
212621,98,558
123021,10,107
333034,2,349
641011,7,276
623402,7,282
606805,7,286
673309,17,541
689654,17,537
263667,59,246
695568,17,535
695027,17,535
782425,16,859
415202,5,383
415310,5,409
393140,65,823
244715,59,246
